Date,year,month,day,dayofweek,dayofyear,weekofyear,quarter,is_weekend,is_month_end,is_month_start,is_quarter_end,dom_bin,trend,sin_365d_k1,cos_365d_k1,sin_365d_k2,cos_365d_k2,sin_365d_k3,cos_365d_k3,sin_365d_k4,cos_365d_k4,sin_7d_k1,cos_7d_k1,sin_7d_k2,cos_7d_k2,sin_7d_k3,cos_7d_k3,rev_lag_365,rev_lag_364,rev_lag_728,rev_lag365_roll7,rev_lag365_roll30,log_rev_lag_365,log_monthly_avg,monthly_avg_rev,trend_multiplier,days_to_tet,pre_tet_7d,pre_tet_14d,post_tet_7d,is_fixed_holiday,is_tet_holiday,is_black_friday_month,is_1111,is_1212,sessions_lag_365,visitors_lag_365,n_active_promos,max_promo_discount,has_stackable_promo
2023-06-30,2023,6,30,4,181,26,2,0,1,0,1,2,4013,0.02581844022713308,-0.9996666485105112,-0.05161966722325418,0.9986668162884759,0.07738647923346281,-0.9970011699250151,-0.10310169744743568,0.994670819911521,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,5503799.91,5150082.22,4397949.68,5039891.484285714,3699432.9646666665,15.5209494860661,15.32558811542318,4527080.889666666,1.0062965895888314,159,0,0,0,0,0,0,0,0,43026.0,32328.0,0,0.0,0
2023-07-01,2023,7,1,5,182,26,3,1,0,1,0,0,4014,0.008606996888688698,-0.9999629591162655,-0.01721335615583528,0.9998518392091162,0.02581844022713244,-0.9996666485105112,-0.03442161162274694,0.9994074007397047,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,5150082.22,4591824.74,3132513.38,4715188.764285714,3642842.323666667,15.45452343173266,14.967936813969017,3165863.797419355,1.006331487274775,160,0,0,0,0,0,0,0,0,32388.0,25146.0,0,0.0,0
2023-07-02,2023,7,2,6,183,26,3,1,0,0,0,0,4015,-0.008606996888688009,-0.9999629591162655,0.017213356155833904,0.9998518392091162,-0.025818440227131704,-0.9996666485105112,0.03442161162274419,0.9994074007397048,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,4591824.74,3487232.0,730601.15,4040887.727142857,3606733.084333333,15.339788267655202,14.967936813969017,3165863.797419355,1.006366386170947,161,0,0,0,0,0,0,0,0,35455.0,25208.0,0,0.0,0
2023-07-03,2023,7,3,0,184,27,3,0,0,0,0,0,4016,-0.02581844022713239,-0.9996666485105112,0.0516196672232528,0.998666816288476,-0.07738647923346208,-0.9970011699250152,0.10310169744743294,0.9946708199115213,0.0,1.0,0.0,1.0,0.0,1.0,3487232.0,1208545.64,1878817.85,3289120.694285714,3550882.9280000003,15.064619143041172,14.967936813969017,3165863.797419355,1.006401286277389,162,0,0,0,0,0,0,0,0,32450.0,24137.0,0,0.0,0
2023-07-04,2023,7,4,1,185,27,3,0,0,0,0,0,4017,-0.04302223300453034,-0.99907411510223,0.08596479873744621,0.9962981749346078,-0.1287481774525817,-0.9916773198992899,0.1712931441814771,0.9852201067560608,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,1208545.64,1079245.09,1616214.16,2814030.9071428576,3500468.0023333333,14.004929071678449,14.967936813969017,3165863.797419355,1.0064361875941432,163,0,0,0,0,0,0,0,0,31174.0,24165.0,0,0.0,0
2023-07-05,2023,7,5,2,186,27,3,0,0,0,0,0,4018,-0.060213277365792774,-0.9981855344718586,0.12020804489935226,0.9927487224577403,-0.17976658572556148,-0.9837092937736099,0.23867276600594928,0.9711000518829506,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,1079245.09,2003115.26,1741509.6,2347030.318571429,3477363.3100000005,13.891773290524897,14.967936813969017,3165863.797419355,1.0064710901212515,164,0,0,0,0,0,0,0,0,32386.0,26366.0,0,0.0,0
2023-07-06,2023,7,6,3,187,27,3,0,0,0,0,0,4019,-0.07738647923346322,-0.9970011699250151,0.15430882066428142,0.9880226656636976,-0.23030567023061174,-0.973118337233262,0.30492122465628957,0.9523775757303973,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,2003115.26,2178171.4,2563149.38,1975162.1128571427,3481136.985,14.510214655899127,14.967936813969017,3165863.797419355,1.0065059938587557,165,0,0,0,0,0,0,0,0,35979.0,25482.0,0,0.0,0
2023-07-07,2023,7,7,4,188,27,3,0,0,0,0,0,4020,-0.09453674981719933,-0.9955213724144752,0.1882267098432443,0.9821256058680006,-0.28023067519921585,-0.9599326896597447,0.3697245428906733,0.9291414114031742,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,2178171.4,1881078.1,2685812.87,1798417.6657142858,3458610.249,14.593996734530682,14.967936813969017,3165863.797419355,1.0065408988066982,166,0,0,0,0,0,0,0,0,35410.0,25983.0,0,0.0,0
2023-07-08,2023,7,8,5,189,27,3,1,0,0,0,0,4021,-0.11165900712169444,-0.9937465804361781,0.2219215130041654,0.9750645322571948,-0.32940848222452995,-0.9441875088341994,0.432775592550431,0.9015016841318841,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,1881078.1,1988747.3,2524108.8,2066512.2971428572,3378248.483,14.44735615949895,14.967936813969017,3165863.797419355,1.0065758049651206,167,0,0,0,0,0,0,0,0,33780.0,24238.0,0,0.0,0
2023-07-09,2023,7,9,6,190,27,3,1,0,0,0,0,4022,-0.12874817745258066,-0.99167731989929,0.25535329511618676,0.9668478136052776,-0.3777079652039649,-0.9259247771938498,0.49377555015997676,0.8695893893466112,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,1988747.3,2250020.87,2592712.85,2380191.834285714,3408691.793,14.503016003825472,14.967936813969017,3165863.797419355,1.0066107123340648,168,0,0,0,0,0,0,0,0,32667.0,26631.0,0,0.0,0
2023-07-10,2023,7,10,0,191,28,3,0,0,0,0,0,4023,-0.14579919691987442,-0.9893142039703664,0.28848243288060854,0.9574851883550394,-0.4250003399695525,-0.9051931898913982,0.5524353131676188,0.8335557718385704,0.0,1.0,0.0,1.0,0.0,1.0,2250020.87,3085208.06,3123873.5,2570032.18,3392010.587,14.626450494133364,14.967936813969017,3165863.797419355,1.0066456209135732,169,0,0,0,0,0,0,0,0,38687.0,30792.0,0,0.0,0
2023-07-11,2023,7,11,1,192,28,3,0,0,0,0,1,4024,-0.16280701293851646,-0.9866579328916572,0.3212696616923639,0.9469877530760755,-0.47115950767386416,-0.8820480249558535,0.6084768701151251,0.7935716089521482,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,3085208.06,3275001.85,2650746.43,2748665.785714286,3357456.2816666667,14.942129979638214,14.967936813969017,3165863.797419355,1.0066805307036875,170,0,0,0,0,0,0,0,0,34744.0,26462.0,0,0.0,0
2023-07-12,2023,7,12,2,193,28,3,0,0,0,0,1,4025,-0.17976658572556214,-0.9837092937736098,0.3536761221763716,0.9353679493131483,-0.5160623910158532,-0.8565509959010034,0.6616346182422784,0.7498264012045684,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,3275001.85,3331997.68,2970833.54,2947383.814285714,3352862.175666667,15.001829297280118,14.967936813969017,3165863.797419355,1.0067154417044497,171,0,0,0,0,0,0,0,0,34500.0,26472.0,0,0.0,0
2023-07-13,2023,7,13,3,194,28,3,0,0,0,0,1,4026,-0.19667288979357622,-0.9804691603616321,0.38566340624360695,0.9226395488404876,-0.5595892624101757,-0.8287700871745043,0.7116566222817745,0.7025274741691572,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,3331997.68,3428606.64,3628282.86,3100505.652857143,3377310.445,15.01908288611033,14.967936813969017,3165863.797419355,1.006750353915902,172,0,0,0,0,0,0,0,0,40352.0,30225.0,0,0.0,0
2023-07-14,2023,7,14,4,195,28,3,0,0,0,0,1,4027,-0.2135209154397959,-0.9769384927771817,0.4171936026123165,0.908817637339503,-0.6016240632249218,-0.7987793728863655,0.7583058084785621,0.651898995878713,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,3428606.64,3272104.3,2768513.94,3241769.8157142857,3345986.066,15.0476648008678,14.967936813969017,3165863.797419355,1.006785267338086,173,0,0,0,0,0,0,0,0,33730.0,26590.0,0,0.0,0
2023-07-15,2023,7,15,5,196,28,3,1,0,0,0,1,4028,-0.23030567023061196,-0.973118337233262,0.4482293417404102,0.8939185965192572,-0.6420547132365644,-0.7666588193001584,0.801361088174676,0.5981809144059171,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,3272104.3,3060600.17,2453122.24,3273216.25,3211339.9433333334,15.00094415833853,14.967936813969017,3165863.797419355,1.0068201819710438,174,0,0,0,0,0,0,0,0,31770.0,23096.0,0,0.0,0
2023-07-16,2023,7,16,6,197,28,3,1,0,0,0,1,4029,-0.24702218048093527,-0.9690098257244063,0.47873384011578785,0.8779600847008885,-0.6807734094770158,-0.7324940716135793,0.8406184056344774,0.5416278206559825,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,3060600.17,3238870.01,2827723.47,3248493.9057142856,3117295.3286666665,14.934121915416984,14.967936813969017,3165863.797419355,1.0068550978148176,175,0,0,0,0,0,0,0,0,36700.0,29083.0,0,0.0,0
2023-07-17,2023,7,17,0,198,29,3,0,0,0,0,1,4030,-0.2636654927280072,-0.9646141756912435,0.5086709438521045,0.8609610158889943,-0.7176769136759616,-0.6963762255968725,0.875891705144243,0.4825077417612183,0.0,1.0,0.0,1.0,0.0,1.0,3238870.01,3305333.1,2859598.56,3263385.782857143,3099723.183333333,14.99073537334071,14.967936813969017,3165863.797419355,1.0068900148694495,176,0,0,0,0,0,0,0,0,31361.0,23759.0,0,0.0,0
2023-07-18,2023,7,18,1,199,29,3,0,0,0,0,1,4031,-0.2802306751992161,-0.9599326896597445,0.5380051715382995,0.8429415373547829,-0.7526668275320081,-0.6584015846980491,0.9070138128026358,0.4211008707960898,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,3305333.1,3101945.44,3389960.06,3287304.2642857144,3082722.9643333335,15.011048115417449,14.967936813969017,3165863.797419355,1.006924933134981,177,0,0,0,0,0,0,0,0,34657.0,26158.0,0,0.0,0
2023-07-19,2023,7,19,2,200,29,3,0,0,0,0,1,4032,-0.2967128192734901,-0.9549667548552553,0.5667017562911173,0.8239230057575544,-0.7856498550787143,-0.6186714032625035,0.933837228822925,0.3576982388331261,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,3101945.44,3436240.82,3336465.66,3215782.6685714284,3116156.1296666665,14.947540356289737,14.967936813969017,3165863.797419355,1.0069598526114545,178,0,0,0,0,0,0,0,0,31117.0,22846.0,0,0.0,0
2023-07-20,2023,7,20,3,201,29,3,0,0,0,0,1,4033,-0.3131070409358267,-0.9497178427914317,0.5947266869607636,0.8039279618328211,-0.8165380514459161,-0.5772916165517272,0.9562348265919058,0.29260033563334775,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,3436240.82,3596036.01,4388007.92,3377158.7199999997,3245389.8836666667,15.049888937956759,14.967936813969017,3165863.797419355,1.0069947732989117,179,0,0,0,0,0,0,0,0,35172.0,27662.0,0,0.0,0
2023-07-21,2023,7,21,4,202,29,3,0,0,0,0,2,4034,-0.3294084822245302,-0.9441875088341994,0.6220467484408676,0.7829801036770627,-0.8452490573530623,-0.5343725582809802,0.9741004551724206,0.2261156855082879,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,3596036.01,2771453.13,4385215.41,3462156.2757142857,3354249.262,15.095342966511787,14.967936813969017,3165863.797419355,1.007029695197395,180,0,0,0,0,0,0,0,0,35179.0,27431.0,0,0.0,0
2023-07-22,2023,7,22,5,203,29,3,1,0,0,0,2,4035,-0.3456123126707333,-0.9383773917408642,0.6486295610349815,0.7611042586607746,-0.871706318709322,-0.49002866642905885,0.9873494423939864,0.15855938510313458,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,2771453.13,4190232.53,2294305.45,3363414.862857143,3357971.735,14.834882697100667,14.967936813969017,3165863.797419355,1.0070646183069458,181,0,0,0,0,0,0,0,0,34709.0,28244.0,0,0.0,0
2023-07-23,2023,7,23,6,204,29,3,1,0,0,0,2,4036,-0.3617137307297674,-0.9322892131745134,0.6744436188329453,0.7383263540031066,-0.8958392907349091,-0.44437817810461283,0.995918996147179,0.09025161003104143,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,4190232.53,3833852.9,2549303.61,3374004.8528571427,3362875.672333333,15.24826702542871,14.967936813969017,3165863.797419355,1.0070995426276068,182,0,0,0,0,0,0,0,0,37128.0,28407.0,0,0.0,0
2023-07-24,2023,7,24,0,205,30,3,0,0,0,0,2,4037,-0.37770796520396466,-0.9259247771938499,0.6994583270516468,0.7146733860429613,-0.9175836260593934,-0.39754281428255683,0.9997685019798909,0.02151609743622297,0.0,1.0,0.0,1.0,0.0,1.0,3833852.9,2614143.21,3676952.36,3485243.7014285713,3377891.1166666667,15.159381095445383,14.967936813969017,3165863.797419355,1.0071344681594194,183,0,0,0,0,0,0,0,0,32101.0,24091.0,0,0.0,0
2023-07-25,2023,7,25,1,206,30,3,0,0,0,0,2,4038,-0.39359027665646645,-0.9192859697186105,0.723644038295912,0.6901733882429724,-0.9368813462954312,-0.3496474552512293,0.9988797155850336,-0.0473213883224307,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,2614143.21,3176075.37,3460197.23,3665755.84,3413415.337,14.776447339968996,14.967936813969017,3165863.797419355,1.007169394902426,184,0,0,0,0,0,0,0,0,32502.0,23998.0,0,0.0,0
2023-07-26,2023,7,26,2,207,30,3,0,0,0,0,2,4039,-0.4093559588156211,-0.9123747579707274,0.7469720876965548,0.664855397964287,-0.9536809966304454,-0.30081980763566823,0.9932568492674144,-0.11593459959549905,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,3176075.37,4214912.76,4046860.27,3730705.5085714282,3421360.8649999998,14.971157147029837,14.967936813969017,3165863.797419355,1.0072043228566685,185,0,0,0,0,0,0,0,0,37013.0,29716.0,0,0.0,0
2023-07-27,2023,7,27,3,208,30,3,0,0,0,0,2,4040,-0.42500033996955394,-0.9051931898913975,0.7694148268839378,0.6387494220515272,-0.9679377830240641,-0.2511900638848198,0.9829265519799822,-0.18399835165768003,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,4214912.76,4859620.98,5547857.68,3515309.642857143,3417303.3836666667,15.254139688947806,14.967936813969017,3165863.797419355,1.0072392520221887,186,0,0,0,0,0,0,0,0,39359.0,29484.0,0,0.0,0
2023-07-28,2023,7,28,4,209,30,3,0,0,0,0,2,4041,-0.4405187843504952,-0.8977433935342336,0.7909456567567776,0.6118864012687238,-0.97961369164549,-0.20089055513063553,0.9679377830240639,-0.25119006388482057,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,4859620.98,3226100.81,6548042.77,3628033.208571429,3430614.7586666667,15.396471210958504,14.967936813969017,3165863.797419355,1.0072741823990288,187,0,0,0,0,0,0,0,0,35826.0,26977.0,0,0.0,0
2023-07-29,2023,7,29,5,210,30,3,1,0,0,0,2,4042,-0.455906693508459,-0.8900275764346766,0.8115390590073613,0.5842981736283681,-0.9886775902323404,-0.15005539834465284,0.9483615800121713,-0.3171912885891069,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,3226100.81,2682461.47,5256382.47,3837701.06,3412471.744333334,14.986785096375758,14.967936813969017,3165863.797419355,1.0073091139872308,188,0,0,0,0,0,0,0,0,29929.0,22065.0,0,0.0,0
2023-07-30,2023,7,30,6,211,30,3,1,0,0,0,2,4043,-0.47115950767386394,-0.8820480249558535,0.8311706263658081,0.5560174366570443,-0.9951053111006976,-0.09882013873287147,0.924290722193093,-0.3816892202666596,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,2682461.47,4622917.86,3652376.75,4025437.0014285715,3357825.738,14.802245762708784,14.967936813969017,3165863.797419355,1.0073440467868366,189,0,0,0,0,0,0,0,0,35132.0,25037.0,0,0.0,0
2023-07-31,2023,7,31,0,212,31,3,0,1,0,0,2,4044,-0.4862727071086902,-0.8738071036110807,0.8498170915275279,0.527077708642372,-0.9988797155850336,-0.04732138832243168,0.8958392907349088,-0.44437817810461355,0.0,1.0,0.0,1.0,0.0,1.0,4622917.86,4081818.17,4399616.65,4149814.93,3334001.369333334,15.34653685144277,14.967936813969017,3165863.797419355,1.0073789807978883,190,0,0,0,0,0,0,0,0,34314.0,24482.0,0,0.0,0
2023-08-01,2023,8,1,1,213,31,3,0,0,1,0,0,4045,-0.5012418134457756,-0.8653072543632061,0.8674563547295968,0.49751328890718066,-0.9999907397361901,0.004303538296242688,0.8631421280499114,-0.5049610547215203,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,4081818.17,4490226.96,2422462.49,4076301.424285714,3360956.3180000004,15.222053322007625,15.113704748430083,3662675.5958064515,1.007413916020428,191,0,0,0,0,0,0,0,0,39152.0,28060.0,0,0.0,0
2023-08-02,2023,8,2,2,214,31,3,0,0,0,0,0,4046,-0.5160623910158526,-0.8565509959010037,0.8840675099433635,0.46735921715800244,-0.9984354211555644,0.05591699010060189,0.8263541987239098,-0.5631507242749182,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,4490226.96,5085558.26,1157658.1,3917542.658571429,3357660.5603333334,15.31741402903099,15.113704748430083,3662675.5958064515,1.0074488524544978,192,0,0,0,0,0,0,0,0,37188.0,27221.0,0,0.0,0
2023-08-03,2023,8,3,3,215,31,3,0,0,0,0,0,4047,-0.5307300481619331,-0.8475409228928312,0.8996308696522431,0.43665123195606426,-0.9942179068939518,0.1073813466641637,0.7856498550787149,-0.6186714032625027,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141,5085558.26,4345026.44,1482037.52,3866518.0942857144,3363512.525666667,15.441915563718073,15.113704748430083,3662675.5958064515,1.0074837901001392,191,0,0,0,0,0,0,0,0,40097.0,32382.0,0,0.0,0
2023-08-04,2023,8,4,4,216,31,3,0,0,0,0,0,4048,-0.5452404385406507,-0.8382797052177745,0.9141279881853336,0.40542572835999774,-0.9873494423939866,0.1585593851031336,0.7412220108485965,-0.6712599575675307,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148,4345026.44,2114789.45,1591502.8,3539178.604285714,3399180.17,15.284542631966636,15.113704748430083,3662675.5958064515,1.0075187289573946,190,0,0,0,0,0,0,0,0,39154.0,30610.0,0,0.0,0
2023-08-05,2023,8,5,5,217,31,3,1,0,0,0,0,4049,-0.5595892624101763,-0.828770087174504,0.9275416835791963,0.37371971479046967,-0.977848341505657,0.20931464596304777,0.6932812268869787,-0.72066714955386,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354,2114789.45,2325289.52,1632328.25,3392415.138571429,3351675.7636666666,14.56446628753978,15.113704748430083,3662675.5958064515,1.007553669026306,189,0,0,0,0,0,0,0,0,39534.0,30810.0,0,0.0,0
2023-08-06,2023,8,6,6,218,31,3,1,0,0,0,0,4050,-0.5737722679043243,-0.8190148866680802,0.9398560579418951,0.34157076916785645,-0.9657399376548551,0.25951179706979915,0.6420547132365652,-0.7666588193001579,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194,2325289.52,2331541.43,1411882.22,3106437.9600000004,3314441.409,14.659355544036098,15.113704748430083,3662675.5958064515,1.0075886103069156,188,0,0,0,0,0,0,0,0,39578.0,31017.0,0,0.0,0
2023-08-07,2023,8,7,0,219,32,3,0,0,0,0,0,4051,-0.5877852522924734,-0.8090169943749472,0.9510565162951538,0.30901699437494684,-0.9510565162951538,0.309016994374947,0.5877852522924721,-0.8090169943749481,0.0,1.0,0.0,1.0,0.0,1.0,2331541.43,3054473.91,1376421.76,2803284.44,3296592.6386666666,14.662040593649524,15.113704748430083,3662675.5958064515,1.007623552799265,187,0,0,0,0,0,0,0,0,41050.0,31032.0,0,0.0,0
2023-08-08,2023,8,8,1,220,32,3,0,0,0,0,0,4052,-0.6016240632249227,-0.7987793728863648,0.9611297838723009,0.27609697309746845,-0.9338372288229259,0.35769823883312357,0.5307300481619326,-0.8475409228928316,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419,3054473.91,2488386.71,1581357.61,2707472.5342857144,3281708.0616666665,14.932118256927893,15.113704748430083,3662675.5958064515,1.0076584965033963,186,0,0,0,0,0,0,0,0,37273.0,30036.0,0,0.0,0
2023-08-09,2023,8,9,2,221,32,3,0,0,0,0,0,4053,-0.6152845999633277,-0.7883050558305253,0.9700639218515071,0.24284972209593542,-0.9141279881853346,0.40542572835999546,0.47115950767386344,-0.8820480249558539,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334,2488386.71,2963483.62,1740229.21,2803603.648571429,3234653.6350000002,14.727145552694232,15.113704748430083,3662675.5958064515,1.007693441419352,185,0,0,0,0,0,0,0,0,35567.0,27505.0,0,0.0,0
